DateAndTime,Time,Air Pressure (PSI),Dyno Speed (RPM),Temperature1_Value,Temperature2_Value,Temp 3 Inboard (F),Temp 4 Outboard (F),Temperature5_Value,Temperature9_Value,Temperature10_Value,Load Cell Value (lbs),Step_Value,Next Test Section,Cycle_Count_Value,Hydraulic Pressure,Mu
7/15/2020,37:57.0,-0.675935745,392,26.1,25.8,101.3,132.3,25.4,73,48.2,132,1024,1,5,0,#DIV/0!
7/15/2020,37:57.1,-0.049228668,392,26.1,25.8,101.3,132.3,25.4,73.1,48.2,132,1024,1,5,0,#DIV/0!
7/15/2020,37:57.2,-0.16483593,392,26.1,25.8,101.3,132.3,25.4,73.1,48.2,131,1024,1,5,0,#DIV/0!
7/15/2020,37:57.3,0.547054291,392,26.1,25.7,101.3,132.3,25.4,73.1,48.2,131,1024,1,5,0,#DIV/0!
7/15/2020,37:57.4,0.820858955,392,26.1,25.7,101.3,132.2,25.4,73.1,48.3,131,1024,1,5,0,#DIV/0!
7/15/2020,37:57.5,0.090714455,392,26.2,25.7,101.3,132.2,25.4,73.1,48.3,130,1024,1,5,0,#DIV/0!
7/15/2020,37:57.6,-0.189173698,392,26.2,25.7,101.2,132.2,25.4,73.1,48.3,130,1024,1,5,0,#DIV/0!
7/15/2020,37:57.7,-0.493400574,392,26.2,25.7,101.2,132.2,25.4,72.8,48.3,130,1024,1,5,0,#DIV/0!
7/15/2020,37:57.8,-0.274356842,392,26.1,25.7,101.2,132.2,25.4,72.8,48.3,128,1024,1,5,0,#DIV/0!
7/15/2020,37:57.9,0.693083763,392,26.1,25.8,101.1,132.1,25.4,72.8,48.3,128,1024,1,5,0,#DIV/0!
7/15/2020,37:58.0,-0.243934631,392,26.1,25.8,101.1,132.1,25.3,71.9,48.4,128,1024,1,5,0,#DIV/0!
7/15/2020,37:58.1,0.029870033,392,26.1,25.8,101.1,132.1,25.3,71.9,48.4,128,1024,1,5,0,#DIV/0!
7/15/2020,37:58.2,0.583562851,392,26.1,25.8,101.1,132,25.3,71.5,48.4,128,1024,1,5,0,#DIV/0!
7/15/2020,37:58.3,-0.505569458,392,26.1,25.8,101.1,132,25.4,71.5,48.3,128,1024,1,5,0,#DIV/0!
7/15/2020,37:58.4,-0.347371101,392,26.2,25.7,101.1,132,25.4,71.5,48.3,127,1024,1,5,0,#DIV/0!
7/15/2020,37:58.5,-0.481231689,392,26.2,25.7,101.1,132,25.4,72.4,48.3,127,1024,1,5,0,#DIV/0!
7/15/2020,37:58.6,0.601816177,392,26.2,25.7,101.1,132,25.4,72.4,48.3,127,1024,1,5,0,#DIV/0!
7/15/2020,37:58.7,0.845196724,392,26.1,25.7,101.1,132,25.4,72.4,48.3,127,1024,1,5,0,#DIV/0!
7/15/2020,37:58.8,-0.2682724,392,26.1,25.7,101,131.9,25.3,72.8,48.3,127,1024,1,5,0,#DIV/0!
7/15/2020,37:58.9,0.644407272,392,26.1,25.7,101,131.9,25.3,72.8,48.2,127,1024,1,5,0,#DIV/0!
7/15/2020,37:59.0,-0.310864449,392,26,25.8,101,131.9,25.3,72.8,48.2,127,1024,1,5,0,#DIV/0!
7/15/2020,37:59.1,-0.809796333,392,26,25.8,101,131.9,25.3,72.7,48.2,127,1024,1,5,0,#DIV/0!
7/15/2020,37:59.2,-1.673799515,392,26.1,25.8,101,131.9,25.3,72.7,48.2,127,1024,1,5,0,#DIV/0!
7/15/2020,37:59.3,0.826943398,392,26.1,25.7,100.9,131.9,25.3,72.7,48.2,128,1024,1,5,0,#DIV/0!
7/15/2020,37:59.4,1.009479523,392,26.1,25.7,100.9,131.8,25.4,72.6,48.1,128,1024,1,5,0,#DIV/0!
7/15/2020,37:59.5,-0.146582603,392,26.1,25.7,100.9,131.8,25.4,72.6,48.1,128,1024,1,5,0,#DIV/0!
7/15/2020,37:59.6,-0.77328968,392,26.1,25.7,100.8,131.7,25.4,72.6,48.1,129,1024,1,5,0,#DIV/0!
7/15/2020,37:59.7,0.127222061,392,26.1,25.7,100.8,131.7,25.3,72.2,48.1,129,1024,1,5,0,#DIV/0!
7/15/2020,37:59.8,0.236743927,392,26,25.7,100.8,131.7,25.3,72.2,48.1,129,1024,1,5,0,#DIV/0!
7/15/2020,37:59.9,-0.189173698,392,26,25.7,100.8,131.7,25.3,71.5,48.1,129,1024,1,5,0,#DIV/0!
7/15/2020,38:00.0,-0.663766861,392,26,25.7,100.8,131.7,25.3,71.5,48.1,129,1024,1,5,0,#DIV/0!
7/15/2020,38:00.1,-0.408216476,392,26,25.8,100.8,131.7,25.3,71.5,48.1,129,1024,1,5,0,#DIV/0!
7/15/2020,38:00.2,-0.645513535,392,26,25.8,100.8,131.7,25.3,71.4,48.1,129,1024,1,5,0,#DIV/0!
7/15/2020,38:00.3,-0.590752602,392,26,25.8,100.8,131.7,25.3,71.4,48.1,127,1024,1,5,0,#DIV/0!
7/15/2020,38:00.4,-0.444725037,392,26.1,25.7,100.8,131.7,25.3,71.4,48.1,127,1024,1,5,0,#DIV/0!
7/15/2020,38:00.5,-0.943655968,392,26.1,25.7,100.7,131.6,25.3,72.1,48.3,127,1024,1,5,0,#DIV/0!
7/15/2020,38:00.6,-0.383878708,392,26,25.7,100.7,131.6,25.3,72.1,48.3,127,1024,1,5,0,#DIV/0!
7/15/2020,38:00.7,0.303673744,392,26,25.7,100.6,131.6,25.3,72.1,48.3,127,1024,1,5,0,#DIV/0!
7/15/2020,38:00.8,-1.101854324,392,26,25.7,100.6,131.5,25.3,72.3,48.1,127,1024,1,5,0,#DIV/0!
7/15/2020,38:00.9,1.070324898,392,26,25.7,100.6,131.5,25.3,72.3,48.1,128,1024,1,5,0,#DIV/0!
7/15/2020,38:01.0,-0.183089256,392,26,25.7,100.6,131.5,25.3,72.3,48.1,128,1024,1,5,0,#DIV/0!
7/15/2020,38:01.1,0.723505974,392,26,25.7,100.6,131.5,25.3,72.2,48.1,128,1024,1,5,0,#DIV/0!
7/15/2020,38:01.2,0.626153946,392,26.1,25.7,100.6,131.5,25.3,72.2,48.1,128,1024,1,5,0,#DIV/0!
7/15/2020,38:01.3,-0.505569458,392,26.1,25.7,100.6,131.4,25.3,72.3,48.1,128,1024,1,5,0,#DIV/0!
7/15/2020,38:01.4,-0.542077065,392,26.1,25.7,100.6,131.4,25.3,72.3,48.1,128,1024,1,5,0,#DIV/0!
7/15/2020,38:01.5,0.108968735,392,26.1,25.7,100.6,131.4,25.3,72.3,48.1,128,1024,1,5,0,#DIV/0!
7/15/2020,38:01.6,0.236743927,392,26.1,25.7,100.5,131.4,25.3,71.8,48.1,128,1024,1,5,0,#DIV/0!
7/15/2020,38:01.7,0.699168205,392,26.1,25.7,100.5,131.4,25.3,71.8,48.1,128,1024,1,5,0,#DIV/0!
7/15/2020,38:01.8,-0.493400574,392,26,25.7,100.5,131.4,25.3,71.8,48.1,130,1024,1,5,0,#DIV/0!
7/15/2020,38:01.9,-0.986247063,392,26,25.7,100.5,131.3,25.3,70.8,48.1,130,1024,1,5,0,#DIV/0!
7/15/2020,38:02.0,-0.694190025,392,26,25.7,100.5,131.3,25.3,70.8,48.1,130,1024,1,5,0,#DIV/0!
7/15/2020,38:02.1,1.119001389,392,26.1,25.7,100.4,131.3,25.3,70.8,48.1,131,1024,1,5,0,#DIV/0!
7/15/2020,38:02.2,0.948634148,392,26.1,25.7,100.4,131.3,25.4,71.2,48.1,131,1024,1,5,0,#DIV/0!
7/15/2020,38:02.3,-0.803711891,392,26.2,25.7,100.4,131.3,25.4,71.2,48.1,131,1024,1,5,0,#DIV/0!
7/15/2020,38:02.4,0.528800964,392,26.2,25.7,100.3,131.3,25.4,71.2,48.1,131,1024,1,5,0,#DIV/0!
7/15/2020,38:02.5,-0.207427025,392,26.2,25.7,100.3,131.2,25.4,72,48.1,131,1024,1,5,0,#DIV/0!
7/15/2020,38:02.6,-0.377794266,392,26.1,25.7,100.3,131.2,25.4,72,48.1,131,1024,1,5,0,#DIV/0!
7/15/2020,38:02.7,-0.432554245,392,26.1,25.7,100.3,131.2,25.4,72,48.1,131,1024,1,5,0,#DIV/0!
7/15/2020,38:02.8,0.218490601,392,26.1,25.7,100.3,131.2,25.4,72.1,48.1,131,1024,1,5,0,#DIV/0!
7/15/2020,38:02.9,0.181983948,392,26,25.7,100.3,131.2,25.4,72.1,48.1,131,1024,1,5,0,#DIV/0!
7/15/2020,38:03.0,0.328011513,392,26,25.7,100.3,131.2,25.4,72,48.1,132,1024,1,5,0,#DIV/0!
7/15/2020,38:03.1,-0.584668159,392,26,25.7,100.3,131.2,25.4,72,48.1,132,1024,1,5,0,#DIV/0!
7/15/2020,38:03.2,-0.432554245,392,26.2,25.7,100.3,131.2,25.4,72,48.1,132,1024,1,5,0,#DIV/0!
7/15/2020,38:03.3,0.376688004,392,26.2,25.7,100.2,131.1,25.4,71.9,48.1,129,1024,1,5,0,#DIV/0!
7/15/2020,38:03.4,0.723505974,392,26.2,25.7,100.2,131.1,25.4,71.9,48.1,129,1024,1,5,0,#DIV/0!
7/15/2020,38:03.5,-1.138360977,392,26.1,25.7,100.2,131.1,25.4,71.9,48.1,129,1024,1,5,0,#DIV/0!
7/15/2020,38:03.6,0.63832283,392,26.1,25.7,100.1,131,25.4,71.3,48.1,130,1024,1,5,0,#DIV/0!
7/15/2020,38:03.7,-0.5116539,392,26,25.7,100.1,131,25.4,71.3,48.1,130,1024,1,5,0,#DIV/0!
7/15/2020,38:03.8,-1.150530815,392,26,25.7,100.1,131,25.4,71.3,48.1,130,1024,1,5,0,#DIV/0!
7/15/2020,38:03.9,0.86345005,392,26,25.7,100.1,131,25.4,70.5,48.1,131,1024,1,5,0,#DIV/0!
7/15/2020,38:04.0,-0.462978363,392,26.1,25.7,100.1,131,25.4,70.5,48.1,131,1024,1,5,0,#DIV/0!
7/15/2020,38:04.1,0.419280052,392,26.1,25.7,100.1,130.9,25.4,70.5,48.1,131,1024,1,5,0,#DIV/0!
7/15/2020,38:04.2,-0.365625381,392,26.1,25.7,100.1,130.9,25.4,70.8,48,130,1024,1,5,0,#DIV/0!
7/15/2020,38:04.3,-0.974078178,392,26.2,25.7,100.1,130.9,25.4,70.8,48,130,1024,1,5,0,#DIV/0!
7/15/2020,38:04.4,-0.755036354,392,26.2,25.7,99.9,130.8,25.4,71.5,48,130,1048576,1,5,0,#DIV/0!
7/15/2020,38:04.5,7.69638443,392,26.2,25.7,99.9,130.8,25.4,71.5,48,131,1048576,1,5,51.77921871,1.218746421
7/15/2020,38:04.6,14.80311966,392,26.1,25.7,99.9,130.8,25.4,71.5,48,131,1048576,1,5,163.1915069,0.386697437
7/15/2020,38:04.7,21.34399414,392,26.1,25.7,99.9,130.7,25.4,71.3,48,131,1048576,1,5,265.7327961,0.237478168
7/15/2020,38:04.8,28.01264191,392,26.1,25.7,99.9,130.7,25.4,71.3,48.1,138,1048576,1,5,370.2771872,0.17953523
7/15/2020,38:04.9,34.76647949,391,26.1,25.7,99.9,130.7,25.4,71.3,48.1,138,1048576,1,5,476.157099,0.139613165
7/15/2020,38:05.0,39.77405167,390,26.1,25.7,99.9,130.6,25.4,71.6,48.1,138,1048576,1,5,554.660808,0.119853068
7/15/2020,38:05.1,42.59727478,389,26.1,25.7,99.9,130.6,25.4,71.6,48.2,320,1048576,1,5,598.9204767,0.257382116
7/15/2020,38:05.2,42.77981186,385,26.1,25.7,99.8,130.6,25.4,71.6,48.2,320,1048576,1,5,601.7821105,0.256158196
7/15/2020,38:05.3,44.00888824,381,26.1,25.7,99.8,130.5,25.4,73.2,48.4,1007,1048576,1,5,621.050341,0.781088452
7/15/2020,38:05.4,45.58478165,375,26.1,25.7,99.8,130.5,25.4,73.2,48.4,1007,1048576,1,5,645.7556219,0.751205615
7/15/2020,38:05.5,43.69249344,367,26.1,25.7,99.9,130.5,25.4,73.2,48.4,1007,1048576,1,5,616.0902196,0.787376968
7/15/2020,38:05.6,46.25408173,359,26.1,25.7,99.9,130.5,25.4,76.8,48.5,1007,1048576,1,5,656.2482392,0.739194744
7/15/2020,38:05.7,43.78376007,351,26.1,25.7,99.9,130.5,25.4,76.8,48.5,1007,1048576,1,5,617.5210066,0.785552627
7/15/2020,38:05.8,43.42477417,341,26.1,25.7,100.1,130.5,25.4,76.8,48.5,1007,1048576,1,5,611.8931847,0.792777664
7/15/2020,38:05.9,43.09012604,331,26.1,25.7,100.1,130.5,25.4,81,48.3,1007,1048576,1,5,606.6469059,0.7996336
7/15/2020,38:06.0,43.36392975,321,26.2,25.7,100.1,130.5,25.4,81,48.3,1007,1048576,1,5,610.9393267,0.794015425
7/15/2020,38:06.1,43.46736526,311,26.2,25.7,100.5,130.5,25.4,81.9,48.3,1007,1048576,1,5,612.5608853,0.791913524
7/15/2020,38:06.2,43.16922379,300,26.2,25.7,100.5,130.5,25.4,81.9,48.4,1007,1048576,1,5,607.8869213,0.798002445
7/15/2020,38:06.3,42.57902145,288,26.2,25.7,100.5,130.5,25.4,81.9,48.4,1007,1048576,1,5,598.6343193,0.810336517
7/15/2020,38:06.4,43.82635117,277,26.2,25.7,100.9,130.6,25.4,82.5,48.4,1007,1048576,1,5,618.1887072,0.784704158
7/15/2020,38:06.5,42.90758514,265,26.2,25.7,100.9,130.6,25.4,82.5,48.3,1007,1048576,1,5,603.7852123,0.803423534
7/15/2020,38:06.6,43.43085861,254,26.2,25.7,100.9,130.6,25.4,82.5,48.3,1007,1048576,1,5,611.9885705,0.7926541
7/15/2020,38:06.7,43.74725342,242,26.2,25.7,101.5,130.8,25.4,83.2,48.4,1007,1048576,1,5,616.9486918,0.786281348
7/15/2020,38:06.8,44.74511719,230,26.2,25.7,101.5,130.8,25.4,83.2,48.4,1007,1048576,1,5,632.5922021,0.766837226
7/15/2020,38:06.9,43.74725342,218,26.2,25.7,102.2,130.8,25.4,83.2,48.4,1007,1048576,1,5,616.9486918,0.786281348
7/15/2020,38:07.0,43.78984451,206,26.2,25.7,102.2,131.1,25.4,84.2,48.5,1007,1048576,1,5,617.6163924,0.785431305
7/15/2020,38:07.1,43.71683121,194,26.2,25.7,102.2,131.1,25.4,84.2,48.5,1007,1048576,1,5,616.4717628,0.786889649
7/15/2020,38:07.2,44.94590759,182,26.2,25.7,102.9,131.5,25.4,84.2,48.5,1007,1048576,1,5,635.7399933,0.763040322
7/15/2020,38:07.3,43.36392975,170,26.2,25.7,102.9,131.5,25.4,84.3,48.4,1007,1048576,1,5,610.9393267,0.794015425
7/15/2020,38:07.4,43.28482819,157,26.2,25.7,102.9,131.5,25.4,84.3,48.4,1007,1048576,1,5,609.6992515,0.795630384
7/15/2020,38:07.5,44.43480682,145,26.2,25.7,103.7,132,25.4,82.8,48.4,1007,1048576,1,5,627.7274666,0.772780028
7/15/2020,38:07.6,44.41046906,133,26.2,25.7,103.7,132,25.4,82.8,48.4,1007,1048576,1,5,627.3459234,0.773250022
7/15/2020,38:07.7,44.23402023,120,26.2,25.7,103.7,132,25.4,82.8,48.4,1007,1048576,1,5,624.5797352,0.776674653
7/15/2020,38:07.8,44.27052689,108,26.2,25.7,104.4,132.6,25.4,79.4,48.4,1007,1048576,1,5,625.15205,0.775963622
7/15/2020,38:07.9,43.76550674,96,26.2,25.7,104.4,132.6,25.4,79.4,48.5,1007,1048576,1,5,617.2348492,0.785916819
7/15/2020,38:08.0,43.48561859,83,26.2,25.7,104.4,132.6,25.4,79.4,48.5,1007,1048576,1,5,612.8470427,0.791543755
7/15/2020,38:08.1,43.6438179,71,26.2,25.7,105.2,133.3,25.4,85.8,48.5,1007,1048576,1,5,615.3271332,0.788353419
7/15/2020,38:08.2,42.85282516,58,26.2,25.7,105.2,133.3,25.4,85.8,48.4,1007,1048576,1,5,602.9267401,0.804567482
7/15/2020,38:08.3,43.4004364,47,26.2,25.7,106,133.3,25.4,85.8,48.4,1007,1048576,1,5,611.5116415,0.793272305
7/15/2020,38:08.4,44.35570908,38,26.2,25.7,106,134.1,25.4,83.6,48.3,1007,1048576,1,5,626.4874512,0.774309602
7/15/2020,38:08.5,43.19356155,30,26.2,25.7,106,134.1,25.4,83.6,48.3,1007,1048576,1,5,608.2684645,0.797501889
7/15/2020,38:08.6,43.76550674,24,26.2,25.6,106.8,134.1,25.4,83.6,48.3,1007,1048576,1,5,617.2348492,0.785916819
7/15/2020,38:08.7,41.70284653,20,26.2,25.6,106.8,134.8,25.4,83.9,48,-196,1048576,1,5,584.898525,-0.161425855
7/15/2020,38:08.8,41.75152969,17,26.2,25.6,106.8,134.8,25.4,83.9,48,-196,1048576,1,5,585.661731,-0.161215493
7/15/2020,38:08.9,44.63559723,15,26.2,25.6,107.5,135.6,25.4,83.9,48,-196,1048576,1,5,630.8752578,-0.149661512
7/15/2020,38:09.0,43.16922379,12,26.2,25.6,107.5,135.6,25.4,82.8,48.2,121,1048576,1,5,607.8869213,0.095887086
7/15/2020,38:09.1,41.92189407,10,26.2,25.6,107.5,135.6,25.4,82.8,48.2,121,1048576,1,5,588.3325334,0.099074082
7/15/2020,38:09.2,42.65203476,8,26.2,25.6,108.2,136.4,25.4,82.5,48.2,121,1048576,1,5,599.7789489,0.097183314
7/15/2020,38:09.3,41.83671188,6,26.2,25.6,108.2,136.4,25.4,82.5,48.2,118,1048576,1,5,586.9971322,0.096837502
7/15/2020,38:09.4,42.83457184,4,26.2,25.6,108.2,136.4,25.4,82.5,48.2,118,1048576,1,5,602.6405827,0.094323777
7/15/2020,38:09.5,41.95840073,3,26.2,25.6,108.8,137.2,25.4,82.6,48.2,118,1048576,1,5,588.9048482,0.096523804
7/15/2020,38:09.6,41.7271843,3,26.2,25.6,108.8,137.2,25.4,82.6,48,-116,1048576,1,5,585.2800682,-0.09547547
7/15/2020,38:09.7,42.712883,3,26.2,25.6,108.8,137.2,25.4,82.6,48,-116,1048576,1,5,600.7328667,-0.093019531
7/15/2020,38:09.8,42.75547409,3,26.2,25.6,109.4,137.8,25.4,82.5,48.1,-116,1048576,1,5,601.4005673,-0.092916257
7/15/2020,38:09.9,43.05970383,2,26.2,25.6,109.4,137.8,25.4,82.5,48.1,117,1048576,1,5,606.1699769,0.092979882
7/15/2020,38:10.0,41.69067764,2,26.2,25.6,110,137.8,25.4,82.5,48.1,117,1048576,1,5,584.7077534,0.096392792
7/15/2020,38:10.1,40.66239548,2,26.2,25.6,110,138.5,25.4,82.2,48.4,117,1048576,1,5,568.5873739,0.099125685
7/15/2020,38:10.2,40.66239548,2,26.2,25.6,110,138.5,25.4,82.2,48.4,117,1048576,1,5,568.5873739,0.099125685
7/15/2020,38:10.3,41.50205994,1,26.1,25.6,110.5,138.5,25.4,82.2,48.4,299,1048576,1,5,581.7507936,0.247589233
7/15/2020,38:10.4,41.53856659,0,26.1,25.6,110.5,139.1,25.3,82,48.3,299,1048576,1,5,582.3231084,0.247345899
7/15/2020,38:10.5,42.03749847,0,26.1,25.6,110.5,139.1,25.3,82,48.3,116,1024,1,6,590.1448636,0.094688428
7/15/2020,38:10.6,40.50419998,0,26.1,25.6,111,139.6,25.3,82,48.3,116,1024,1,6,566.1073431,0.098709
7/15/2020,38:10.7,40.50419998,0,26.1,25.6,111,139.6,25.3,82,48.3,116,1024,1,6,566.1073431,0.098709
7/15/2020,38:10.8,40.89969254,0,26.1,25.6,111,139.6,25.3,82.2,48.2,116,1024,1,6,572.3074799,0.097639628
7/15/2020,38:10.9,41.31952286,0,26.1,25.6,111,139.6,25.3,82.2,48.2,110,1024,1,6,578.8891598,0.091536609
7/15/2020,38:11.0,37.82699966,0,26.1,25.6,111.5,140.1,25.3,82.4,48.2,110,1024,1,6,524.1368737,0.101098689
7/15/2020,38:11.1,34.34664917,0,26.1,25.6,111.5,140.1,25.3,82.4,48,110,1024,1,6,469.575419,0.112845665
7/15/2020,38:11.2,28.86447906,0,26.1,25.6,111.5,140.1,25.3,82.4,48,86,1024,1,6,383.6314383,0.10798957
7/15/2020,38:11.3,25.70052338,1,26.1,25.6,112,140.5,25.3,82.1,48,86,1024,1,6,334.030105,0.12402533
7/15/2020,38:11.4,21.73340607,2,26.1,25.6,112,140.5,25.3,82.1,48.3,86,1024,1,6,271.8376069,0.152400525
7/15/2020,38:11.5,16.79276276,2,26.1,25.6,112.3,140.5,25.3,82.1,48.3,216,1024,1,6,194.3831417,0.535294406
7/15/2020,38:11.6,13.52536774,1,26.1,25.6,112.3,140.9,25.3,82.6,48.4,216,1024,1,6,143.16019,0.726823626
7/15/2020,38:11.7,10.56220055,1,26.1,25.6,112.3,140.9,25.3,82.6,48.4,216,1024,1,6,96.70661796,1.075957474
7/15/2020,38:11.8,8.590808868,1,26.1,25.6,112.7,140.9,25.3,82.6,48.4,465,1024,1,6,65.80111063,3.404217342
7/15/2020,38:11.9,5.341669083,2,26.1,25.6,112.7,141.2,25.3,82.1,48.3,465,1024,1,6,14.86434621,15.06970295
7/15/2020,38:12.0,4.355974197,3,26.2,25.6,112.7,141.2,25.3,82.1,48.3,465,1024,1,6,0,#DIV/0!
7/15/2020,38:12.1,2.323740005,5,26.2,25.8,113.1,141.6,25.3,82.1,48.3,340,1024,1,6,0,#DIV/0!
7/15/2020,38:12.2,1.222438812,7,26.2,25.8,113.1,141.6,25.5,85.1,48.3,340,1024,1,6,0,#DIV/0!
7/15/2020,38:12.3,0.522716522,10,26.2,25.8,113.1,141.6,25.5,85.1,48.3,222,1024,1,6,0,#DIV/0!
7/15/2020,38:12.4,0.668745995,14,26.2,25.8,113.3,141.8,25.5,84.7,48.3,222,1024,1,6,0,#DIV/0!
7/15/2020,38:12.5,1.064240456,17,26.2,25.8,113.3,141.8,25.5,84.7,48.5,222,1024,1,6,0,#DIV/0!
7/15/2020,38:12.6,0.76001358,21,26.1,25.7,113.3,141.8,25.5,84.7,48.5,177,1024,1,6,0,#DIV/0!
7/15/2020,38:12.7,-0.201342583,26,26.1,25.7,113.5,142,25.3,81,48.5,177,1024,1,6,0,#DIV/0!
7/15/2020,38:12.8,1.088578224,30,26.1,25.7,113.5,142,25.3,81,48.4,177,1024,1,6,0,#DIV/0!
7/15/2020,38:12.9,0.887789726,34,26.1,25.6,113.7,142,25.3,81,48.4,158,1024,1,6,0,#DIV/0!
7/15/2020,38:13.0,0.115053177,40,26.1,25.6,113.7,142.1,25.3,81.7,48.4,158,1024,1,6,0,#DIV/0!
7/15/2020,38:13.1,0.534885406,45,26.2,25.6,113.7,142.1,25.3,81.7,48.4,158,1024,1,6,0,#DIV/0!
7/15/2020,38:13.2,0.620069504,50,26.2,25.7,113.7,142.1,25.3,81.7,48.4,153,1024,1,6,0,#DIV/0!
7/15/2020,38:13.3,-0.012722015,56,26.2,25.7,113.7,142.2,25.4,78.1,48.4,153,1024,1,6,0,#DIV/0!
7/15/2020,38:13.4,0.127222061,62,26.2,25.7,113.7,142.2,25.4,78.1,48.4,153,1024,1,6,0,#DIV/0!
7/15/2020,38:13.5,-1.515602112,69,26.2,25.7,113.8,142.3,25.4,78.1,48.4,147,1024,1,6,0,#DIV/0!
7/15/2020,38:13.6,-0.82804966,76,26.2,25.7,113.8,142.3,25.4,81.9,48.4,147,1024,1,6,0,#DIV/0!
7/15/2020,38:13.7,0.279335976,83,26.1,25.6,113.8,142.3,25.4,81.9,48.4,147,1024,1,6,0,#DIV/0!
7/15/2020,38:13.8,0.540969849,91,26.1,25.6,113.8,142.3,25.4,77.7,48.4,143,1024,1,6,0,#DIV/0!
7/15/2020,38:13.9,-0.213512421,98,26.1,25.6,113.8,142.3,25.4,77.7,48.4,143,1024,1,6,0,#DIV/0!
7/15/2020,38:14.0,-0.219596863,106,26.2,25.7,113.8,142.3,25.4,77.7,48.4,143,1024,1,6,0,#DIV/0!
7/15/2020,38:14.1,-0.60292244,114,26.2,25.7,113.9,142.3,25.3,81.7,48.4,139,1024,1,6,0,#DIV/0!
7/15/2020,38:14.2,0.534885406,123,26.2,25.7,113.9,142.3,25.3,81.7,48.3,139,1024,1,6,0,#DIV/0!
7/15/2020,38:14.3,-0.237850189,132,26.1,25.7,113.8,142.3,25.3,81.7,48.3,139,1024,1,6,0,#DIV/0!
7/15/2020,38:14.4,-0.469062805,140,26.1,25.7,113.8,142.3,25.3,81.5,48.4,138,1024,1,6,0,#DIV/0!
7/15/2020,38:14.5,-0.517738342,150,26.1,25.7,113.8,142.3,25.3,81.5,48.4,138,1024,1,6,0,#DIV/0!
7/15/2020,38:14.6,0.054207802,159,26.1,25.7,113.7,142.3,25.3,81.5,48.4,138,1024,1,6,0,#DIV/0!
7/15/2020,38:14.7,0.364519119,168,26.1,25.7,113.7,142.3,25.3,81.6,48.4,136,1024,1,6,0,#DIV/0!
7/15/2020,38:14.8,-0.578583717,177,26.2,25.7,113.7,142.3,25.3,81.6,48.4,136,1024,1,6,0,#DIV/0!
7/15/2020,38:14.9,1.198101044,186,26.2,25.8,113.8,142.3,25.3,81.6,48.4,136,1024,1,6,0,#DIV/0!
7/15/2020,38:15.0,-1.868505478,195,26.2,25.8,113.8,142.3,25.4,81.4,48.4,135,1024,1,6,0,#DIV/0!
7/15/2020,38:15.1,-1.260051727,205,26.2,25.7,113.8,142.3,25.4,81.4,48.4,135,1024,1,6,0,#DIV/0!
7/15/2020,38:15.2,0.772182465,214,26.2,25.7,113.5,142.2,25.4,81.4,48.4,135,1024,1,6,0,#DIV/0!
7/15/2020,38:15.3,-0.426469803,223,26.2,25.7,113.5,142.2,25.4,81.4,48.4,134,1024,1,6,0,#DIV/0!
7/15/2020,38:15.4,-1.77115345,234,26.3,25.7,113.5,142.2,25.4,81.4,48.4,134,1024,1,6,0,#DIV/0!
7/15/2020,38:15.5,1.058156013,243,26.3,25.7,113.4,142.1,25.4,80.1,48.4,134,1024,1,6,0,#DIV/0!
7/15/2020,38:15.6,-2.647326469,252,26.3,25.7,113.4,142.1,25.4,80.1,48.4,136,1024,1,6,0,#DIV/0!
7/15/2020,38:15.7,0.358434677,261,26.3,25.7,113.4,142.1,25.4,80.1,48.4,136,1024,1,6,0,#DIV/0!
7/15/2020,38:15.8,0.108968735,270,26.3,25.7,113.3,142,25.4,81.2,48.4,136,1024,1,6,0,#DIV/0!
7/15/2020,38:15.9,1.31979084,279,26.3,25.7,113.3,142,25.4,81.2,48.4,133,1024,1,6,0,#DIV/0!
7/15/2020,38:16.0,0.212406158,288,26.2,25.7,113.3,142,25.4,81.2,48.4,133,1024,1,6,0,#DIV/0!
7/15/2020,38:16.1,0.906043053,297,26.2,25.7,113.3,141.8,25.4,80.9,48.4,133,1024,1,6,0,#DIV/0!
7/15/2020,38:16.2,0.005531311,305,26,25.7,113.3,141.8,25.4,80.9,48.4,133,1024,1,6,0,#DIV/0!
7/15/2020,38:16.3,-0.38996315,315,26,25.8,113.3,141.8,25.4,80.9,48.4,133,1024,1,6,0,#DIV/0!
7/15/2020,38:16.4,-0.304780006,323,26,25.8,113.3,141.8,25.4,81,48.4,133,1024,1,6,0,#DIV/0!
7/15/2020,38:16.5,-0.207427025,331,26.2,25.8,113.3,141.8,25.4,81,48.4,133,1024,1,6,0,#DIV/0!
7/15/2020,38:16.6,-0.091820717,339,26.2,25.7,113.1,141.6,25.4,81,48.4,134,1024,1,6,0,#DIV/0!
7/15/2020,38:16.7,-1.041007996,347,26.2,25.7,113.1,141.6,25.5,80,48.4,134,1024,1,6,0,#DIV/0!
7/15/2020,38:16.8,0.796520233,354,26.4,25.8,113.1,141.6,25.5,80,48.4,134,1024,1,6,0,#DIV/0!
7/15/2020,38:16.9,-0.158751488,362,26.4,25.8,112.9,141.5,25.5,79.3,48.4,131,1024,1,6,0,#DIV/0!
7/15/2020,38:17.0,0.139390945,369,26.4,25.8,112.9,141.5,25.6,79.3,48.4,131,1024,1,6,0,#DIV/0!
